koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,label,koi_tce_delivname_q1_q17_dr24_tce,koi_tce_delivname_q1_q17_dr25_tce,depth_duration_ratio,insol_prad_ratio,stellar_luminosity_proxy
1,0,0,0,545.54618,0.01399,-0.01399,0.4307,0.0801,-0.3938,406.0538,0.0236,-0.0236,6.944,0.632,-0.632,177.7,20.5,-20.5,2.01,1.02,-0.51,296.0,1.82,2.72,-0.92,9.0,6432.0,149.0,-192.0,4.145,0.215,-0.267,1.476,0.749,-0.374,283.8624,39.9454,11.577,0,False,False,25.590434102760064,0.9054721863322457,14012.600832
1,0,0,0,545.45623972,2.154e-05,-2.154e-05,0.586,0.177,-0.184,131.6984103,0.00307,-0.00307,5.91,0.109,-0.109,501.5,19.6,-19.6,2.62,0.56,-0.34,933.0,180.465,92.7,-51.705,30.5,5774.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,289.40317,51.736649,12.104,0,False,False,84.85616161486267,68.87974470238751,5774.0
1,0,0,0,542.52829,0.02291,-0.02291,0.3252,0.1405,-0.325,278.392,0.0344,-0.0344,11.06,1.7,-1.7,75.2,11.0,-11.0,1.07,0.34,-0.25,266.0,1.19,1.1,-0.56,11.2,6099.0,159.0,-152.0,4.204,0.238,-0.238,1.212,0.386,-0.283,295.19278,46.37188,11.253,0,True,False,6.799276057931641,1.112148493319165,8959.089456
1,0,0,0,542.16158927,2.154e-05,-2.154e-05,0.586,0.177,-0.184,428.8111364,0.00307,-0.00307,8.77,0.109,-0.109,501.5,19.6,-19.6,2.62,0.56,-0.34,933.0,180.465,92.7,-51.705,30.5,5774.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,295.06277,45.9039,14.043,0,False,False,57.183573867323396,68.87974470238751,5774.0
1,0,0,0,539.214259,0.009876,-0.009876,0.001,0.438,-0.001,439.5039,0.0133,-0.0133,3.464,0.407,-0.407,300.6,47.1,-47.1,2.04,0.68,-0.28,265.0,1.17,1.09,-0.42,7.8,6469.0,155.0,-214.0,4.359,0.072,-0.203,1.171,0.384,-0.165,296.98615,40.67511,13.803,0,False,True,86.77826594160915,0.5735291306229751,8870.558029000002
1,0,0,0,538.4263,0.01874,-0.01874,0.3917,0.0499,-0.3917,154.9034,0.0195,-0.0195,12.751,0.75,-0.75,242.0,18.8,-18.8,3.2,1.09,-1.4,322.0,2.53,2.54,-1.81,16.2,5962.0,158.0,-170.0,3.882,0.402,-0.198,2.028,0.695,-0.884,292.87256,45.246151,12.099,0,False,False,18.978902126978113,0.7906247529297645,24520.418208000003
1,0,0,0,538.36855,0.02697,-0.02697,0.0671,0.3772,-0.067,232.5637,0.049,-0.049,19.26,1.8,-1.8,545.5,79.8,-79.8,2.37,0.99,-0.22,237.0,0.74,0.91,-0.21,7.0,6148.0,159.0,-212.0,4.461,0.047,-0.289,1.015,0.421,-0.096,288.78134,39.28825,15.674,0,False,False,28.322947646783607,0.31223615517461806,6333.823299999998
1,0,0,0,536.52197,0.01198,-0.01198,0.14,0.325,-0.14,379.6146,0.0113,-0.0113,4.458,0.593,-0.593,293.9,37.8,-37.8,3.0,0.77,-1.54,273.0,1.31,1.04,-1.03,9.7,5335.0,176.0,-128.0,3.973,0.48,-0.16,1.794,0.461,-0.922,280.33868,43.706039,12.101,0,False,True,65.92640961722529,0.4366665211111596,17170.356060000002
1,0,0,0,534.86668,0.01408,-0.01408,0.113,0.4122,-0.113,209.0227,0.0467,-0.0467,8.19,2.6,-2.6,565.0,115.0,-115.0,4.3,2.14,-1.25,328.0,2.74,4.08,-1.58,8.3,6668.0,174.0,-282.0,4.074,0.205,-0.205,1.791,0.893,-0.52,286.67697,41.826874,13.845,0,True,False,68.98656056330152,0.6372091541374061,21388.816907999997
1,0,0,0,533.6593,0.02651,-0.02651,0.1083,0.3601,-0.1082,375.228,0.0338,-0.0338,12.81,1.9,-1.9,533.5,81.8,-81.8,1.92,0.74,-0.15,205.0,0.42,0.48,-0.1,7.8,5695.0,152.0,-148.0,4.556,0.03,-0.03,0.839,0.322,-0.066,280.46259,43.142052,14.931,0,True,False,41.64714741240067,0.21874988606776768,4008.8300949999993
0,1,0,0,533.47707,0.03264,-0.03264,0.418,0.041,-0.418,245.3651,0.0451,-0.0451,23.71,1.3,-1.3,210.6,16.3,-16.3,2.6,0.56,-0.89,315.0,2.33,1.58,-1.43,15.3,6077.0,201.0,-164.0,3.931,0.323,-0.129,1.759,0.373,-0.605,292.82809,41.139351,13.294,0,False,True,8.882327756966353,0.8961535014794224,18802.730236999996
1,0,0,0,532.9307,0.1568,-0.1568,0.4579,0.0319,-0.4578,285.017,0.163,-0.163,3.89,1.3,-1.3,181.4,46.6,-46.6,4.68,0.84,-1.59,498.0,14.53,8.15,-9.15,5.3,7872.0,231.0,-310.0,3.698,0.276,-0.097,3.373,0.604,-1.148,300.35648,45.737091,13.103,0,False,False,46.63237875774325,3.104700191303378,89560.75948800001
1,0,0,0,531.33282,0.0123,-0.0123,0.3099,0.1621,-0.3099,295.2843,0.017,-0.017,3.702,0.734,-0.734,669.0,126.0,-126.0,2.67,1.18,-0.25,239.0,0.77,1.01,-0.22,7.1,6163.0,169.0,-227.0,4.457,0.047,-0.297,1.022,0.45,-0.095,292.0715,41.099899,15.191,0,False,False,180.7130792239116,0.2883894050976011,6437.154892
1,0,0,0,528.50344,0.01265,-0.01265,0.0094,0.4485,-0.0091,209.8264,0.0133,-0.0133,6.394,0.626,-0.626,133.8,14.0,-14.0,2.2,1.25,-0.49,354.0,3.73,6.46,-1.78,11.7,7102.0,187.0,-253.0,4.068,0.148,-0.323,1.874,1.068,-0.417,291.57312,49.097771,11.741,0,False,False,20.925864728516622,1.6954537747937384,24941.343352000004
1,0,0,0,528.10984,0.05238,-0.05238,0.2535,0.1815,-0.2533,155.1493,0.0482,-0.0482,18.01,1.8,-1.8,89.8,12.1,-12.1,0.77,0.31,-0.06,201.0,0.39,0.47,-0.09,8.4,5618.0,152.0,-134.0,4.566,0.031,-0.274,0.811,0.335,-0.063,294.08191,38.630859,12.143,0,False,False,4.9861185460234,0.5064928487105861,3695.0765780000006
1,0,0,0,528.07962334,2.154e-05,-2.154e-05,0.586,0.177,-0.184,466.1720499,0.00307,-0.00307,3.49,0.109,-0.109,501.5,19.6,-19.6,2.62,0.56,-0.34,933.0,180.465,92.7,-51.705,30.5,5774.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,287.11649,38.003052,15.09,0,False,False,143.69623389792724,68.87974470238751,5774.0
1,0,0,0,527.68601,0.01649,-0.01649,0.011,0.467,-0.011,176.6176,0.0165,-0.0165,4.817,0.952,-0.952,602.0,124.0,-124.0,2.0,0.47,-0.19,203.0,0.4,0.29,-0.11,6.8,5657.0,152.0,-169.0,4.567,0.04,-0.16,0.824,0.194,-0.078,293.20059,39.664879,15.031,0,False,True,124.97402429436904,0.19999990000005,3840.9672319999995
1,0,0,0,527.29093,0.01321,-0.01321,0.2371,0.2146,-0.2369,209.218,0.0211,-0.0211,14.305,0.581,-0.581,200.8,16.2,-16.2,1.3,0.52,-0.14,216.0,0.51,0.61,-0.14,16.0,5671.0,160.0,-141.0,4.466,0.07,-0.268,0.919,0.368,-0.096,286.85727,44.766392,12.796,0,False,False,14.037049001254877,0.3923073905327765,4789.5054310000005
1,0,0,0,524.14139,0.02004,-0.02004,0.1508,0.3052,-0.1508,344.9169,0.0256,-0.0256,11.603,0.863,-0.863,403.7,56.2,-56.2,1.88,0.75,-0.18,237.0,0.74,0.87,-0.21,9.2,6225.0,171.0,-197.0,4.481,0.055,-0.29,0.931,0.371,-0.09,288.97574,41.279121,14.892,0,False,False,34.79272302053581,0.39361681190595116,5395.587225000001
1,0,0,0,523.36921,0.001343,-0.001343,1.0046,0.3263,-0.0171,185.174,0.00249,-0.00249,1.007,0.391,-0.391,9918.0,1844.0,-1844.0,17.45,6.71,-1.51,240.0,0.78,0.91,-0.21,8.4,6397.0,191.0,-224.0,4.508,0.043,-0.287,0.913,0.351,-0.079,293.40259,39.567131,15.577,0,False,False,9849.046823190843,0.04469913783959095,5332.3408930000005
1,0,0,0,522.64613,0.05285,-0.05285,0.007,0.436,-0.007,190.3389,0.0763,-0.0763,17.77,2.6,-2.6,648.1,74.3,-74.3,0.8,0.07,-0.1,92.0,0.02,0.0,-0.01,10.5,3439.0,41.0,-41.0,4.939,0.044,-0.036,0.318,0.03,-0.037,294.46457,47.045441,15.279,0,False,True,36.47157926440184,0.02499996875003906,347.765436
1,0,0,0,522.33888,0.02752,-0.02752,0.039,0.432,-0.039,344.6934,0.0389,-0.0389,13.53,1.3,-1.3,423.7,41.1,-41.1,5.65,2.18,-4.06,327.0,2.69,3.07,-2.5,12.0,5103.0,139.0,-123.0,3.606,0.9,-0.3,2.816,1.09,-2.025,282.47763,46.754169,13.902,0,False,True,31.315592659601432,0.4761061104236972,40466.055168
1,0,0,0,520.58269,0.008785,-0.008785,0.045,0.4472,-0.0449,221.425,0.0112,-0.0112,2.264,0.487,-0.487,348.0,70.4,-70.4,1.94,0.96,-0.17,244.0,0.83,1.25,-0.22,6.0,6210.0,165.0,-190.0,4.45,0.043,-0.317,1.033,0.517,-0.089,293.55038,42.67226,14.027,0,False,False,153.7101794566345,0.4278348310129737,6626.622689999998
0,1,0,0,519.80221867,9.368e-05,-9.368e-05,0.894,0.019,-0.012,462.625278,0.000128,-0.000128,14.9678,0.0112,-0.0112,77183.0,46.6,-46.6,40.88,6.95,-6.31,216.0,0.51,0.24,-0.16,2502.9,5310.0,87.0,-71.0,4.356,0.154,-0.14,1.03,0.175,-0.159,287.2117,44.283192,12.651,0,False,True,5156.602496251788,0.012475537855295062,5633.379
1,0,0,0,514.14221,0.02747,-0.02747,0.1024,0.3763,-0.1024,439.365,0.0351,-0.0351,4.153,0.799,-0.799,1491.0,362.0,-362.0,2.98,1.2,-0.23,198.0,0.36,0.46,-0.09,5.8,5524.0,206.0,-167.0,4.579,0.032,-0.247,0.78,0.315,-0.06,291.39856,38.446381,15.773,0,False,False,359.017491206961,0.1208053285888159,3360.8016000000002
1,0,0,0,513.42784,0.01799,-0.01799,0.714,0.229,-0.52,174.3904,0.0204,-0.0204,6.278,0.836,-0.836,523.2,56.5,-56.5,14.87,2.43,-4.53,424.0,7.67,3.16,-4.26,11.5,4833.0,50.0,-101.0,3.13,0.18,-0.105,6.065,0.995,-1.848,300.16159,43.992931,13.175,0,False,True,83.33862960518803,0.5158035967852322,177778.15942500002
1,0,0,0,513.14417,0.0439,-0.0439,0.5818,0.0098,-0.4792,359.6183,0.0612,-0.0612,14.13,1.6,-1.6,223.8,36.7,-36.7,1.3,0.52,-0.1,208.0,0.45,0.53,-0.11,7.9,5709.0,157.0,-144.0,4.557,0.029,-0.281,0.837,0.34,-0.063,287.38818,46.139381,14.334,0,False,False,15.838640068036797,0.34615357988186163,3999.548421
1,0,0,0,512.11636,0.01266,-0.01266,0.5008,0.1436,-0.3734,403.34,0.0176,-0.0176,9.557,0.541,-0.541,315.4,32.6,-32.6,1.47,0.5,-0.12,198.0,0.36,0.38,-0.08,10.9,5492.0,161.0,-134.0,4.576,0.027,-0.229,0.812,0.28,-0.063,295.03766,43.62122,13.8,0,False,False,33.0019846183965,0.24489779258653566,3621.117248
0,0,0,0,509.997402,0.003256,-0.003256,0.0254,0.4275,-0.0248,276.73122,0.00391,-0.00391,8.481,0.165,-0.165,1267.0,45.2,-45.2,2.62,0.45,-0.27,182.0,0.26,0.16,-0.07,35.3,5037.0,196.0,-157.0,4.54,0.066,-0.157,0.756,0.13,-0.077,297.5083,43.710949,14.15,1,True,False,149.39274267271045,0.09923660334480788,2878.826832
1,0,0,0,508.807642,0.005272,-0.005272,0.016,0.444,-0.016,368.34861,0.00643,-0.00643,4.495,0.242,-0.242,2127.0,162.0,-162.0,39.59,10.03,-1.11,595.0,29.54,21.74,-4.11,14.8,4893.0,124.0,-112.0,2.454,0.033,-0.03,8.811,2.232,-0.248,290.70056,39.799679,15.635,0,False,True,473.19233076922563,0.746147998329174,379861.79685299995
1,0,0,0,508.04103,0.01002,-0.01002,0.476,0.489,-0.272,361.7222,0.0119,-0.0119,5.398,0.519,-0.519,371.7,45.4,-45.4,1.89,0.18,-0.07,217.0,0.53,0.14,-0.07,9.9,5672.0,68.0,-85.0,4.503,0.015,-0.08,0.965,0.094,-0.036,288.97824,39.750259,13.942,0,False,True,68.8588238497918,0.2804231320512529,5281.9082
1,0,0,0,507.48249,0.05561,-0.05561,0.7261,0.213,-0.4791,251.1107,0.0845,-0.0845,8.19,1.8,-1.8,232.1,31.2,-31.2,1.22,0.42,-0.12,189.0,0.3,0.32,-0.08,9.7,5227.0,163.0,-130.0,4.541,0.071,-0.603,0.744,0.256,-0.074,297.04718,47.51762,12.941,0,False,False,28.339434879189884,0.24590143778570675,2893.332672
0,0,0,0,506.771836,0.009906,-0.009906,0.1643,0.2896,-0.1642,158.7498,0.0138,-0.0138,10.535,0.552,-0.552,195.2,17.4,-17.4,1.8,0.64,-0.43,275.0,1.35,1.41,-0.65,15.0,6035.0,157.0,-161.0,4.177,0.242,-0.215,1.283,0.459,-0.309,288.57758,42.296021,12.588,0,False,False,18.528712052329183,0.7499995833335649,9934.147114999998
1,0,0,0,504.88419,0.02102,-0.02102,1.26,6.912,-0.128,357.6471,0.0258,-0.0258,20.18,1.7,-1.7,5058.0,396.0,-396.0,25.19,2.0,-2.23,157.0,0.14,0.05,-0.03,15.9,4559.0,143.0,-143.0,4.612,0.056,-0.024,0.655,0.052,-0.058,285.73474,50.124962,15.588,0,False,True,250.64418975995093,0.005557760795642684,1955.9249750000001
1,0,0,0,502.658,0.03868,-0.03868,0.3138,0.1344,-0.3136,174.6294,0.0345,-0.0345,19.51,1.4,-1.4,216.0,24.2,-24.2,0.69,0.09,-0.07,116.0,0.04,0.02,-0.01,10.0,3754.0,71.0,-98.0,4.773,0.06,-0.08,0.473,0.06,-0.05,285.85172,45.511349,13.676,0,False,False,11.071244947655305,0.057970930476912354,839.878666
1,0,0,0,501.90703,0.04265,-0.04265,0.0805,0.3611,-0.0805,205.619,0.0416,-0.0416,12.43,1.9,-1.9,306.9,39.8,-39.8,1.83,0.79,-0.2,254.0,0.99,1.27,-0.3,10.3,6316.0,165.0,-206.0,4.413,0.069,-0.069,1.036,0.451,-0.111,290.76251,39.910648,14.131,0,True,False,24.690263500381054,0.5409833109380815,6778.937536
1,0,0,0,501.51698,0.01701,-0.01701,0.0768,0.3686,-0.0768,449.5543,0.0141,-0.0141,3.809,0.669,-0.669,487.0,77.9,-77.9,1.99,0.82,-0.22,224.0,0.59,0.73,-0.17,6.9,5796.0,162.0,-148.0,4.466,0.075,-0.273,0.906,0.371,-0.1,288.9754,41.082241,14.768,0,False,False,127.85504650694499,0.29648226307423964,4757.565456
1,0,0,0,501.07647447,2.154e-05,-2.154e-05,0.586,0.177,-0.184,143.2445125,0.00307,-0.00307,3.21,0.109,-0.109,501.5,19.6,-19.6,2.62,0.56,-0.34,933.0,180.465,92.7,-51.705,30.5,5774.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,282.83334,43.600689,14.795,0,True,False,156.2304809250838,68.87974470238751,5774.0
1,0,0,0,499.88159,0.03124,-0.03124,0.671,0.268,-0.45,319.3109,0.0521,-0.0521,13.39,4.8,-4.8,184.4,21.3,-21.3,2.61,0.59,-0.73,338.0,3.07,2.01,-1.63,12.4,6486.0,155.0,-175.0,3.992,0.247,-0.133,1.812,0.411,-0.503,286.08136,42.30574,12.968,0,False,True,13.771470218710215,1.1762447600594788,21295.769184
1,0,0,0,498.68845,0.04338,-0.04338,0.1119,0.3643,-0.1119,556.5161,0.0295,-0.0295,17.88,1.5,-1.5,548.3,66.5,-66.5,2.44,1.21,-0.23,246.0,0.87,1.28,-0.24,9.4,6184.0,149.0,-204.0,4.448,0.046,-0.046,1.038,0.517,-0.096,287.86331,51.488522,15.166,0,True,False,30.665546383358702,0.35655723091916763,6662.9136960000005
0,1,0,0,498.391282,0.002024,-0.002024,0.959,0.333,-0.024,244.08166,0.00262,-0.00262,6.135,0.168,-0.168,1590.0,39.2,-39.2,17.14,0.69,-1.59,339.0,3.11,0.43,-0.74,49.7,5134.0,68.0,-98.0,3.611,0.02,-0.014,3.107,0.124,-0.289,299.67615,40.856491,12.193,0,False,True,259.16866191219856,0.18144689723180293,49560.80716600001
1,0,0,0,498.24938,0.01564,-0.01564,0.1282,0.3461,-0.1279,313.7462,0.016,-0.016,8.73,0.996,-0.996,522.6,60.8,-60.8,14.02,1.07,-3.48,441.0,8.95,2.24,-4.49,11.8,4949.0,94.0,-155.0,3.136,0.03,-0.03,6.334,0.486,-1.569,293.91647,41.24197,12.519,0,False,False,59.86253609822038,0.6383737062500923,198551.682644
1,0,0,0,496.17566,0.04199,-0.04199,0.4188,0.0557,-0.4183,174.0663,0.0352,-0.0352,11.63,2.3,-2.3,293.0,40.6,-40.6,3.46,1.3,-1.24,358.0,3.88,4.27,-2.52,11.3,6643.0,184.0,-252.0,3.946,0.302,-0.192,1.976,0.737,-0.711,289.90967,48.489231,13.515,0,False,False,25.193463010020377,1.121386959136717,25938.098368
1,0,0,0,495.71095,0.01592,-0.01592,0.718,0.244,-0.496,450.0348,0.0164,-0.0164,4.514,0.817,-0.817,443.1,67.3,-67.3,4.41,1.08,-2.01,330.0,2.8,2.15,-2.07,8.5,6054.0,201.0,-201.0,3.911,0.472,-0.118,1.953,0.479,-0.89,298.88452,41.300442,13.867,0,False,True,98.16125428417051,0.6349204909477344,23091.221286000004
1,0,0,0,495.06538,0.03719,-0.03719,0.341,0.123,-0.341,245.567,0.061,-0.061,21.09,2.6,-2.6,417.0,37.1,-37.1,2.0,0.62,-0.21,236.0,0.74,0.68,-0.22,13.2,6075.0,180.0,-198.0,4.486,0.05,-0.2,0.969,0.3,-0.1,296.65671,50.68721,14.116,0,False,True,19.77240304540526,0.3699998150000925,5704.188075
1,0,0,0,494.62409,0.02558,-0.02558,0.4064,0.0998,-0.4063,242.5567,0.021,-0.021,8.36,2.9,-2.9,307.0,118.0,-118.0,1.04,0.09,-0.12,145.0,0.11,0.03,-0.04,6.0,4302.0,121.0,-145.0,4.647,0.067,-0.028,0.604,0.05,-0.069,290.0405,40.337379,14.205,0,False,False,36.72248364563593,0.10576912906814513,1569.438432
1,0,0,0,494.165759,0.008792,-0.008792,0.41,0.073,-0.41,472.0427,0.013,-0.013,2.239,0.477,-0.477,1440.0,246.0,-246.0,4.5,1.27,-0.54,265.0,1.17,0.98,-0.39,7.4,6392.0,179.0,-224.0,4.399,0.06,-0.18,1.162,0.327,-0.14,291.51395,38.365471,15.404,0,False,True,643.1439735846478,0.25999994222223505,8630.759648
0,0,0,0,492.25299,0.01105,-0.01105,0.226,0.2033,-0.2257,520.86,0.018,-0.018,5.077,0.604,-0.604,372.7,42.4,-42.4,1.8,0.74,-0.17,224.0,0.59,0.72,-0.15,11.6,5755.0,153.0,-152.0,4.478,0.055,-0.283,0.936,0.383,-0.089,292.13519,38.926491,13.465,0,False,False,73.40947933632472,0.3277775956791135,5041.93248
1,0,0,0,491.52571,0.05131,-0.05131,0.4713,0.4989,-0.2757,248.9249,0.0617,-0.0617,12.43,2.2,-2.2,457.3,78.9,-78.9,1.43,0.13,-0.14,159.0,0.15,0.06,-0.04,8.8,4541.0,176.0,-160.0,4.608,0.048,-0.048,0.669,0.06,-0.064,286.88757,41.75547,15.043,0,True,False,36.79002117538044,0.104895031541936,2032.3745010000002
1,0,0,0,491.08027,0.02564,-0.02564,0.4169,0.0148,-0.4168,202.7762,0.0419,-0.0419,7.42,1.6,-1.6,335.6,72.1,-72.1,1.86,0.66,-0.26,241.0,0.79,0.84,-0.26,7.9,5931.0,164.0,-162.0,4.396,0.107,-0.249,0.997,0.358,-0.138,287.77182,40.448051,14.427,0,True,False,45.22910441656275,0.42473095444572345,5895.467379000001
1,0,0,0,488.67353,0.05879,-0.05879,0.432,0.027,-0.432,519.7805,0.0674,-0.0674,12.35,2.5,-2.5,691.0,101.0,-101.0,2.03,0.32,-0.14,188.0,0.3,0.16,-0.08,8.2,5218.0,184.0,-166.0,4.596,0.026,-0.104,0.772,0.122,-0.056,298.12234,40.462349,15.747,0,False,True,55.951412473569846,0.1477831784319318,3109.8445120000006
1,0,0,0,485.91276,0.01563,-0.01563,0.598,0.0041,-0.5306,213.3906,0.0103,-0.0103,2.42,1.2,-1.2,1368.0,379.0,-379.0,3.61,1.32,-0.32,230.0,0.66,0.72,-0.18,7.0,5957.0,164.0,-195.0,4.506,0.04,-0.271,0.937,0.341,-0.084,291.58234,38.29966,15.645,0,False,False,565.2890226078418,0.18282543412037836,5230.061333000001
1,0,0,0,485.57785,0.02657,-0.02657,0.5739,0.0235,-0.4678,327.5177,0.0254,-0.0254,6.67,1.2,-1.2,853.0,201.0,-201.0,2.18,0.42,-0.15,187.0,0.29,0.17,-0.07,5.6,5255.0,160.0,-140.0,4.616,0.028,-0.114,0.727,0.139,-0.052,286.28214,44.6651,15.857,0,False,False,127.88603779819523,0.13302746191400827,2777.4198949999995
1,0,0,0,485.52409,0.02646,-0.02646,71.3346,29.61,-8.766,307.5674,0.0338,-0.0338,11.04,2.0,-2.0,4147.0,640.0,-640.0,6149.09,1537.0,-422.8,191.0,0.31,0.26,-0.07,10.8,5227.0,204.0,-168.0,4.584,0.023,-0.023,0.8,0.2,-0.055,290.07434,41.668598,14.425,0,True,False,375.63402394619357,5.041396368398999e-05,3345.2800000000007
1,0,0,0,484.58335927,2.154e-05,-2.154e-05,0.586,0.177,-0.184,569.5386194,0.00307,-0.00307,3.2,0.109,-0.109,501.5,19.6,-19.6,2.62,0.56,-0.34,933.0,180.465,92.7,-51.705,30.5,5774.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,298.03879,40.324478,13.999,0,False,False,156.71870102540592,68.87974470238751,5774.0
1,0,0,0,484.172005,0.008306,-0.008306,0.3737,0.0926,-0.3734,545.2208,0.0103,-0.0103,4.566,0.49,-0.49,518.2,55.6,-55.6,2.38,1.1,-0.23,235.0,0.72,1.01,-0.21,11.3,5858.0,168.0,-218.0,4.456,0.049,-0.311,1.04,0.483,-0.101,290.96146,38.673439,13.881,0,False,False,113.49099573127559,0.3025208812937473,6336.0128
1,0,0,0,480.19416,0.02043,-0.02043,0.1548,0.2947,-0.1546,257.1738,0.0261,-0.0261,10.76,1.4,-1.4,372.3,53.1,-53.1,1.79,0.66,-0.16,235.0,0.72,0.76,-0.19,9.1,6072.0,148.0,-180.0,4.51,0.04,-0.278,0.923,0.342,-0.081,294.59424,44.110592,14.382,0,False,False,34.600368531564264,0.40223441215954625,5172.912888
1,0,0,0,480.03759,0.03725,-0.03725,0.2596,0.1759,-0.2596,318.4745,0.0377,-0.0377,16.25,1.8,-1.8,717.4,91.3,-91.3,1.14,0.16,-0.13,109.0,0.03,0.02,-0.01,9.0,3622.0,59.0,-50.0,4.826,0.06,-0.06,0.43,0.06,-0.05,287.08438,41.95406,15.644,0,True,False,44.147689590911405,0.02631576638967861,669.7077999999999
1,0,0,0,476.80454,0.0275,-0.0275,0.5619,0.0512,-0.4509,158.1644,0.055,-0.055,10.65,2.6,-2.6,143.6,48.4,-48.4,1.12,0.45,-0.12,227.0,0.63,0.76,-0.18,5.7,5806.0,158.0,-147.0,4.473,0.07,-0.275,0.901,0.37,-0.096,294.57321,43.898521,13.879,0,False,False,13.483566809054759,0.5624994977683055,4713.316606
1,0,0,0,476.727302,0.007039,-0.007039,0.008,0.445,-0.008,496.4298,0.00912,-0.00912,9.327,0.296,-0.296,1035.7,66.8,-66.8,23.42,2.08,-3.57,530.0,18.64,5.28,-6.38,17.9,5068.0,101.0,-111.0,2.827,0.03,-0.03,7.417,0.659,-1.13,286.90347,46.816341,13.587,0,False,True,111.0431959855049,0.7959009053842482,278800.253452
0,0,0,0,476.39752,0.03404,-0.03404,0.2293,0.2089,-0.2291,227.0486,0.0198,-0.0198,12.13,1.2,-1.2,287.8,28.7,-28.7,1.82,0.86,-0.19,261.0,1.09,1.53,-0.33,11.1,6300.0,157.0,-204.0,4.401,0.071,-0.299,1.064,0.505,-0.114,293.48605,41.320229,13.71,0,False,False,23.726296477634257,0.5989007698347419,7132.204800000001
0,0,1,1,475.91706,0.02827,-0.02827,1.222,74.71,-2.662,588.8926,0.0328,-0.0328,22.86,2.6,-2.6,967.3,88.0,-88.0,28.22,3.96,-3.96,221.0,0.56,0.22,-0.17,15.3,5334.0,80.0,-80.0,4.372,0.127,-0.104,1.004,0.141,-0.141,297.75311,41.675991,15.259,0,False,True,42.31408388827279,0.01984408150800562,5376.757344000001
1,0,0,0,473.95103,0.01737,-0.01737,0.1671,0.264,-0.167,366.0309,0.0187,-0.0187,11.778,0.719,-0.719,330.6,36.1,-36.1,3.32,1.53,-1.08,341.0,3.21,4.44,-1.97,9.6,6513.0,185.0,-260.0,4.02,0.261,-0.243,1.81,0.833,-0.589,291.17801,36.87458,13.978,0,False,False,28.06927932847009,0.9668671786544643,21337.2393
1,0,0,0,473.56314,0.01833,-0.01833,0.158,0.295,-0.158,222.9281,0.0244,-0.0244,5.087,0.541,-0.541,327.4,45.1,-45.1,5.39,0.79,-1.86,449.0,9.65,4.48,-6.07,8.7,7056.0,190.0,-254.0,3.722,0.296,-0.074,2.937,0.434,-1.012,283.13617,46.788219,13.065,0,False,True,64.36012102218969,1.790352172476406,60864.837263999994
1,0,0,0,472.6038,0.02868,-0.02868,0.476,0.49,-0.275,515.577,0.039,-0.039,12.15,1.4,-1.4,672.0,101.0,-101.0,2.28,0.51,-0.18,218.0,0.54,0.35,-0.13,7.7,5764.0,156.0,-156.0,4.548,0.04,-0.16,0.863,0.194,-0.069,290.36932,45.009258,15.975,0,False,True,55.308637423157414,0.23684200138508713,4292.848516
0,1,0,0,472.2265706,0.000123,-0.000123,0.876,0.039,-0.043,363.713605,0.000154,-0.000154,4.8732,0.0104,-0.0104,156140.0,304.0,-304.0,48.18,13.67,-4.3,217.0,0.52,0.43,-0.14,584.6,5763.0,155.0,-172.0,4.557,0.035,-0.184,0.842,0.239,-0.075,288.74359,43.351089,15.911,0,False,True,32040.541730168734,0.010792859883917396,4085.7595319999996
1,0,0,0,472.071079,0.006206,-0.006206,0.388,0.075,-0.388,310.7718,0.012,-0.012,5.759,0.648,-0.648,252.6,53.5,-53.5,2.01,0.17,-0.08,268.0,1.22,0.3,-0.14,6.4,6186.0,83.0,-74.0,4.358,0.02,-0.064,1.253,0.109,-0.047,293.72528,39.511971,14.002,0,False,True,43.86177394308491,0.6069648721567801,9712.075673999998
1,0,0,0,471.95076253,2.154e-05,-2.154e-05,0.586,0.177,-0.184,172.3928906,0.00307,-0.00307,5.03,0.109,-0.109,501.5,19.6,-19.6,2.62,0.56,-0.34,933.0,180.465,92.7,-51.705,30.5,5774.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,289.87711,39.836239,14.817,0,False,False,99.70176944298818,68.87974470238751,5774.0
